03-25 17:50:24.715 19058 19058 D OverlayManager: -> Updating overlay: target=com.rwyadaily.app overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:26.708 18806 18840 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000001, index 15
03-25 17:50:26.708 18806 18806 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_SYSTEM attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_ASSISTANCE_SONIFICATION Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.708 18806 18806 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 11 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_ASSISTANCE_SONIFICATION Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.709 18806 18806 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000002, index 15
03-25 17:50:26.709 19058 19058 I CocktailBarWakeUpManager: prepareBooster : FEATURE_ENABLE_EDGE_FEEDSis disable
03-25 17:50:26.709 18806 19783 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_SYSTEM attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_ASSISTANCE_SONIFICATION Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.709 18806 19783 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 11 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_ASSISTANCE_SONIFICATION Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.709 18806 19783 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000080, index 15
03-25 17:50:26.709  1168  1180 E installd: Failed to free up 1048576000 on /data; final free space 615985152: Success
03-25 17:50:26.710 18806 19783 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_SYSTEM attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_ASSISTANCE_SONIFICATION Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.710 18806 19783 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 11 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_ASSISTANCE_SONIFICATION Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.710 18806 19783 V APM_AudioPolicyManager: setVolumeCurveIndex device 40000000, index 6
03-25 17:50:26.710 19058 19058 D CocktailBarConfig: getEdgeConfigParser: no enabled cocktailbarservice
03-25 17:50:26.710 19058 19058 D CocktailBarConfig: getCategoryFilter: CategoryFilterStr is null
03-25 17:50:26.710 18806 19783 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_RING attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION_TELEPHONY_RINGTONE Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.710 18806 19783 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 10 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION_TELEPHONY_RINGTONE Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.711 18806 19783 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000001, index 15
03-25 17:50:26.711 18806 19783 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_RING attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION_TELEPHONY_RINGTONE Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.711 18806 19783 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 10 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION_TELEPHONY_RINGTONE Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.711 18806 19783 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000002, index 15
03-25 17:50:26.712 18806 19783 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_RING attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION_TELEPHONY_RINGTONE Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.712 18806 19783 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 10 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION_TELEPHONY_RINGTONE Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.712 18806 19783 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000020, index 15
03-25 17:50:26.712   625   672 I servicemanager: Adding 'u:r:system_server:s0' service (CocktailBarService:19058)
03-25 17:50:26.712 18806 19783 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_RING attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION_TELEPHONY_RINGTONE Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.712 18806 19783 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 10 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION_TELEPHONY_RINGTONE Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.712 18806 19783 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000080, index 15
03-25 17:50:26.713 19058 19058 D SystemServerTiming: CocktailBarService took to complete: 6ms
03-25 17:50:26.713 18806 19783 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_RING attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION_TELEPHONY_RINGTONE Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.713 18806 19783 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 10 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION_TELEPHONY_RINGTONE Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.713 18806 19783 V APM_AudioPolicyManager: setVolumeCurveIndex device 40000000, index 11
03-25 17:50:26.713 19058 19058 I SystemServerTiming: StartCoverService
03-25 17:50:26.713 19058 19058 I SystemServiceManager: Starting com.android.server.cover.CoverManagerService
03-25 17:50:26.714   625   672 I servicemanager: Adding 'u:r:system_server:s0' service (cover:19058)
03-25 17:50:26.714 18806 18840 V APM_AudioPolicyManager: setAudioPolicyConfig: audioParam;l_volume_fine_key;index=0;device=1
03-25 17:50:26.714 18806 18840 V APM_AudioPolicyManager: setSemStreamVolumeIndex: stream AUDIO_STREAM_MUSIC attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.714 18806 18840 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 6 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.714 18806 18840 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000001, index 0
03-25 17:50:26.714 19058 19058 D SystemServerTiming: StartCoverService took to complete: 2ms
03-25 17:50:26.714 18806 18840 V APM_AudioPolicyManager: getNewOutputDevices selected devices AUDIO_DEVICE_NONE
03-25 17:50:26.714 19058 19058 I SystemServerTiming: StartAODManagerService
03-25 17:50:26.714 18806 18840 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.714 18806 18840 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.715 19058 19058 I SystemServiceManager: Starting com.android.server.aod.AODManagerService
03-25 17:50:26.715 18806 18840 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.715 18806 18840 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.716 19058 19058 D AODManagerService: observe
03-25 17:50:26.717 19058 19058 D AODManagerService: updateSettings: singletap_enable,0 mIsAODModeEnabled = false mIsAODTapToShow = true mIsFingerScreenLock = true mIsFingerScreenOffIconAOD = false mIsMPSMEnabled = true mIsUPSMEnabled = false
03-25 17:50:26.718 19058 19058 D AODManagerService: AOD_SCREEN_TURNING_ON_TIMEOUT : 0
03-25 17:50:26.719   625   672 I servicemanager: Adding 'u:r:system_server:s0' service (AODManagerService:19058)
03-25 17:50:26.719 19058 19058 D SystemServerTiming: StartAODManagerService took to complete: 5ms
03-25 17:50:26.719 19058 19058 I SystemServer: KPMService not supported in product
03-25 17:50:26.719 19058 19058 I SystemServerTiming: Samsung Accessory Manager
03-25 17:50:26.719 19058 19058 I SystemServer: Samsung Accessory Manager
03-25 17:50:26.720 19058 19058 I SAccessoryManager_SAccessoryManager: SAccessoryManager starting up
03-25 17:50:26.721 19058 19773 D DevicePolicyManager: Overriding device admin policies from XML.
03-25 17:50:26.722 19058 19058 D SAccessoryManager_SAccessoryManager: feature check nfc: true, usb: true
03-25 17:50:26.722 19058 19058 D SystemServerTiming: Samsung Accessory Manager took to complete: 2ms
03-25 17:50:26.722 19058 19058 I SystemServerTiming: StartMediaSessionService
03-25 17:50:26.722 19058 19058 I SystemServiceManager: Starting com.android.server.media.MediaSessionService
03-25 17:50:26.723 18806 18840 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.723 18806 18840 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.723   625   672 I servicemanager: Adding 'u:r:system_server:s0' service (media_session:19058)
03-25 17:50:26.723 18806 18840 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.723 18806 18840 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.724 19058 19058 D SystemServerTiming: StartMediaSessionService took to complete: 2ms
03-25 17:50:26.724 19058 19058 I SystemServerTiming: StartMediaResourceMonitor
03-25 17:50:26.724 19058 19058 I SystemServiceManager: Starting com.android.server.media.MediaResourceMonitorService
03-25 17:50:26.725   625   672 I servicemanager: Adding 'u:r:system_server:s0' service (media_resource_monitor:19058)
03-25 17:50:26.725 19058 19058 D SystemServerTiming: StartMediaResourceMonitor took to complete: 1ms
03-25 17:50:26.725 19058 19058 I SystemServerTiming: StartMediaRouterService
03-25 17:50:26.725 19058 19778 I AS.AudioService: fine volume : l_volume_fine_key;index=0;device=1
03-25 17:50:26.725 19058 19058 V HistoricalRegistry: Interaction before persistence initialized
03-25 17:50:26.725 18806 19783 V APM_AudioPolicyManager: setAudioPolicyConfig: audioParam;l_volume_fine_key;index=0;device=2
03-25 17:50:26.725 18806 19783 V APM_AudioPolicyManager: setSemStreamVolumeIndex: stream AUDIO_STREAM_MUSIC attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.725 18806 19783 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 6 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.725 18806 19783 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000002, index 0
03-25 17:50:26.726 18806 19783 V APM_AudioPolicyManager: getNewOutputDevices selected devices AUDIO_DEVICE_NONE
03-25 17:50:26.726 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.726 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.726   625   672 I servicemanager: Adding 'u:r:system_server:s0' service (media_router:19058)
03-25 17:50:26.726 19058 19058 D SystemServerTiming: StartMediaRouterService took to complete: 2ms
03-25 17:50:26.726 19058 19058 I SystemServerTiming: StartFingerprintSensor
03-25 17:50:26.726 19058 19058 I SystemServiceManager: Starting com.android.server.biometrics.sensors.fingerprint.FingerprintService
03-25 17:50:26.727 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.727 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.727 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.727 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.728 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.728 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.729   625   672 I servicemanager: Adding 'u:r:system_server:s0' service (fingerprint:19058)
03-25 17:50:26.729 19058 19058 D SystemServerTiming: StartFingerprintSensor took to complete: 2ms
03-25 17:50:26.729 19058 19058 I SystemServerTiming: StartBiometricService
03-25 17:50:26.729 19058 19058 I SystemServiceManager: Starting com.android.server.biometrics.BiometricService
03-25 17:50:26.729 19058 19773 D DevicePolicyManager: Overriding device admin policies from XML.
03-25 17:50:26.730 19058 19778 I AS.AudioService: fine volume : l_volume_fine_key;index=0;device=2
03-25 17:50:26.731 18806 19783 V APM_AudioPolicyManager: setAudioPolicyConfig: audioParam;l_volume_fine_key;index=80;device=4
03-25 17:50:26.731 18806 19783 V APM_AudioPolicyManager: setSemStreamVolumeIndex: stream AUDIO_STREAM_MUSIC attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.731 18806 19783 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 6 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.731 18806 19783 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000004, index 8
03-25 17:50:26.731 19058 19773 D DevicePolicyManager: Overriding device admin policies from XML.
03-25 17:50:26.731 18806 19783 V APM_AudioPolicyManager: getNewOutputDevices selected devices AUDIO_DEVICE_NONE
03-25 17:50:26.731 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.731 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.732 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.732 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.732 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.732 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.732 19058 19773 D DevicePolicyManager: Overriding device admin policies from XML.
03-25 17:50:26.733 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.733 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.734 19058 19778 I AS.AudioService: fine volume : l_volume_fine_key;index=80;device=4
03-25 17:50:26.734 18806 18840 V APM_AudioPolicyManager: setAudioPolicyConfig: audioParam;l_volume_fine_key;index=80;device=8
03-25 17:50:26.734 18806 18840 V APM_AudioPolicyManager: setSemStreamVolumeIndex: stream AUDIO_STREAM_MUSIC attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.734 18806 18840 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 6 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.734 18806 18840 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000008, index 8
03-25 17:50:26.734 19058 19773 D DevicePolicyManager: Overriding device admin policies from XML.
03-25 17:50:26.734 18806 18840 V APM_AudioPolicyManager: getNewOutputDevices selected devices AUDIO_DEVICE_NONE
03-25 17:50:26.735 18806 18840 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.735 18806 18840 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.735   625   672 I servicemanager: Adding 'u:r:system_server:s0' service (biometric:19058)
03-25 17:50:26.735 18806 18840 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.735 18806 18840 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.735 19058 19058 D SystemServerTiming: StartBiometricService took to complete: 7ms
03-25 17:50:26.735 19058 19058 I SystemServerTiming: StartAuthService
03-25 17:50:26.735 19058 19058 I SystemServiceManager: Starting com.android.server.biometrics.AuthService
03-25 17:50:26.736 18806 18840 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.736 18806 18840 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.736 19058 19773 D DevicePolicyManager: Overriding device admin policies from XML.
03-25 17:50:26.736 19058 19058 D AuthService: Registering HIDL ID: 0 Modality: 2 Strength: 15
03-25 17:50:26.736 19058 19058 D AuthService: Registering HIDL ID: 1 Modality: 8 Strength: 255
03-25 17:50:26.736 18806 18840 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.736 18806 18840 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.736 19058 19773 D PowerManagerService: [api] setMaximumScreenOffTimeoutFromDeviceAdmin: userId: 0 timeMs: 9223372036854775807 (uid: 1000 pid: 19058)
03-25 17:50:26.737 19058 19778 I AS.AudioService: fine volume : l_volume_fine_key;index=80;device=8
03-25 17:50:26.737 18806 18840 V APM_AudioPolicyManager: setAudioPolicyConfig: audioParam;l_volume_fine_key;index=70;device=32
03-25 17:50:26.737 18806 18840 V APM_AudioPolicyManager: setSemStreamVolumeIndex: stream AUDIO_STREAM_MUSIC attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.737 18806 18840 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 6 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.737 18806 18840 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000020, index 7
03-25 17:50:26.737 18806 18840 V APM_AudioPolicyManager: getNewOutputDevices selected devices AUDIO_DEVICE_NONE
03-25 17:50:26.738 18806 18840 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.738 18806 18840 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.738   625   673 I servicemanager: Adding 'u:r:system_server:s0' service (auth:19058)
03-25 17:50:26.738 19058 19058 D SystemServerTiming: StartAuthService took to complete: 2ms
03-25 17:50:26.738 19058 19058 I SystemServerTiming: StartBackgroundDexOptService
03-25 17:50:26.738 19058 19058 W BackgroundDexOptService: SysProp pm.dexopt.downgrade_after_inactive_days not set
03-25 17:50:26.738 18806 18840 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.738 18806 18840 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.739 18806 18840 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.739 18806 18840 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.739 18806 18840 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.739 18806 18840 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.740 19058 19773 W PackageManager: Not removing package com.google.android.trichromelibrary hosting lib com.google.android.trichromelibrary version 626111933 used by [VersionedPackage[com.google.android.webview/626111933], VersionedPackage[com.android.chrome/626111933]] for user 0
03-25 17:50:26.740 19058 19778 I AS.AudioService: fine volume : l_volume_fine_key;index=70;device=32
03-25 17:50:26.740 18806 19783 V APM_AudioPolicyManager: setAudioPolicyConfig: audioParam;l_volume_fine_key;index=70;device=128
03-25 17:50:26.740 19058 19058 D SystemServerTiming: StartBackgroundDexOptService took to complete: 2ms
03-25 17:50:26.740 19058 19058 I SystemServerTiming: StartDynamicCodeLoggingService
03-25 17:50:26.740 18806 19783 V APM_AudioPolicyManager: setSemStreamVolumeIndex: stream AUDIO_STREAM_MUSIC attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.740 18806 19783 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 6 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.740 18806 19783 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000080, index 7
03-25 17:50:26.740 18806 19783 V APM_AudioPolicyManager: getNewOutputDevices selected devices AUDIO_DEVICE_NONE
03-25 17:50:26.740 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.740 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.741 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.741 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.741 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.741 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.741 19058 19801 D BiometricService: Registering ID: 0 Modality: 2 Strength: 15
03-25 17:50:26.741 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.741 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.742 19058 19778 I AS.AudioService: fine volume : l_volume_fine_key;index=70;device=128
03-25 17:50:26.742 18806 19783 V APM_AudioPolicyManager: setAudioPolicyConfig: audioParam;l_volume_fine_key;index=140;device=32768
03-25 17:50:26.742 18806 19783 V APM_AudioPolicyManager: setSemStreamVolumeIndex: stream AUDIO_STREAM_MUSIC attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.742 18806 19783 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 6 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.742 18806 19783 V APM_AudioPolicyManager: setVolumeCurveIndex device 00008000, index 14
03-25 17:50:26.742 19058 19801 D BiometricStrengthController: updateStrengths: revert sensorId=0 to oemStrength=15
03-25 17:50:26.742 18806 19783 V APM_AudioPolicyManager: getNewOutputDevices selected devices AUDIO_DEVICE_NONE
03-25 17:50:26.742 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.743 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.743 19058 19801 D BiometricService/Sensor: updateStrength: Before(ID(0), oemStrength: 15, updatedStrength: 15, modality 2, state: 0, cookie: 0, props: ID: 0, Strength: 2, Type: 2) After(ID(0), oemStrength: 15, updatedStrength: 15, modality 2, state: 0, cookie: 0, props: ID: 0, Strength: 2,Type: 2)
03-25 17:50:26.743 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.743 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.743 19058 19801 D Fingerprint21: Daemon was null, reconnecting, current operation: null
03-25 17:50:26.743 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.743 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.744 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.744 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.744 19058 19778 I AS.AudioService: fine volume : l_volume_fine_key;index=140;device=32768
03-25 17:50:26.744 18806 19783 V APM_AudioPolicyManager: setAudioPolicyConfig: audioParam;l_volume_fine_key;index=80;device=67108864
