NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:22.727 22665 22709 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 10 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION_TELEPHONY_RINGTONE Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.727 22665 22709 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000001, index 15
03-25 17:55:22.727 22665 22709 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_RING attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION_TELEPHONY_RINGTONE Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.727 22665 22709 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 10 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION_TELEPHONY_RINGTONE Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.727 22665 22709 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000002, index 15
03-25 17:55:22.727 22665 22709 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_RING attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION_TELEPHONY_RINGTONE Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.727 22665 22709 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 10 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION_TELEPHONY_RINGTONE Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.727 22665 22709 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000020, index 15
03-25 17:55:22.728 22665 22709 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_RING attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION_TELEPHONY_RINGTONE Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.728 22665 22709 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 10 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION_TELEPHONY_RINGTONE Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.728 22665 22709 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000080, index 15
03-25 17:55:22.728 22867 22867 D AODManagerService: AOD_SCREEN_TURNING_ON_TIMEOUT : 0
03-25 17:55:22.729 22665 22709 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_RING attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION_TELEPHONY_RINGTONE Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.729 22665 22709 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 10 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION_TELEPHONY_RINGTONE Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.729 22665 22709 V APM_AudioPolicyManager: setVolumeCurveIndex device 40000000, index 11
03-25 17:55:22.729 22665 22709 V APM_AudioPolicyManager: setAudioPolicyConfig: audioParam;l_volume_fine_key;index=0;device=1
03-25 17:55:22.729 22665 22709 V APM_AudioPolicyManager: setSemStreamVolumeIndex: stream AUDIO_STREAM_MUSIC attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.729   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (AODManagerService:22867)
03-25 17:55:22.729 22665 22709 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 6 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.729 22665 22709 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000001, index 0
03-25 17:55:22.729 22867 22867 D SystemServerTiming: StartAODManagerService took to complete: 6ms
03-25 17:55:22.730 22867 22867 I SystemServer: KPMService not supported in product
03-25 17:55:22.730 22867 22867 I SystemServerTiming: Samsung Accessory Manager
03-25 17:55:22.730 22867 22867 I SystemServer: Samsung Accessory Manager
03-25 17:55:22.730 22665 22709 V APM_AudioPolicyManager: getNewOutputDevices selected devices AUDIO_DEVICE_NONE
03-25 17:55:22.730 22867 22867 I SAccessoryManager_SAccessoryManager: SAccessoryManager starting up
03-25 17:55:22.730 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.730 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.731 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.731 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.731 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.731 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.732 22867 22867 D SAccessoryManager_SAccessoryManager: feature check nfc: true, usb: true
03-25 17:55:22.732 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.732 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.732 22867 22867 D SystemServerTiming: Samsung Accessory Manager took to complete: 2ms
03-25 17:55:22.732 22867 22867 I SystemServerTiming: StartMediaSessionService
03-25 17:55:22.732 22867 22867 I SystemServiceManager: Starting com.android.server.media.MediaSessionService
03-25 17:55:22.732 22867 23392 I AS.AudioService: fine volume : l_volume_fine_key;index=0;device=1
03-25 17:55:22.733   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (media_session:22867)
03-25 17:55:22.733 22665 22665 V APM_AudioPolicyManager: setAudioPolicyConfig: audioParam;l_volume_fine_key;index=0;device=2
03-25 17:55:22.733 22665 22665 V APM_AudioPolicyManager: setSemStreamVolumeIndex: stream AUDIO_STREAM_MUSIC attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.733 22665 22665 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 6 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.733 22665 22665 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000002, index 0
03-25 17:55:22.733 22665 22665 V APM_AudioPolicyManager: getNewOutputDevices selected devices AUDIO_DEVICE_NONE
03-25 17:55:22.733 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.733 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.734 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.734 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.734 22867 22867 D SystemServerTiming: StartMediaSessionService took to complete: 2ms
03-25 17:55:22.734 22867 22867 I SystemServerTiming: StartMediaResourceMonitor
03-25 17:55:22.734 22867 22867 I SystemServiceManager: Starting com.android.server.media.MediaResourceMonitorService
03-25 17:55:22.734 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.734 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.734   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (media_resource_monitor:22867)
03-25 17:55:22.734 22867 22867 D SystemServerTiming: StartMediaResourceMonitor took to complete: 1ms
03-25 17:55:22.734 22867 22867 I SystemServerTiming: StartMediaRouterService
03-25 17:55:22.734 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.734 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.734 22867 22867 V HistoricalRegistry: Interaction before persistence initialized
03-25 17:55:22.735 22867 23392 I AS.AudioService: fine volume : l_volume_fine_key;index=0;device=2
03-25 17:55:22.735 22665 22665 V APM_AudioPolicyManager: setAudioPolicyConfig: audioParam;l_volume_fine_key;index=80;device=4
03-25 17:55:22.735 22665 22665 V APM_AudioPolicyManager: setSemStreamVolumeIndex: stream AUDIO_STREAM_MUSIC attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.735 22665 22665 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 6 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.735 22665 22665 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000004, index 8
03-25 17:55:22.735   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (media_router:22867)
03-25 17:55:22.735 22867 23387 D DevicePolicyManager: Overriding device admin policies from XML.
03-25 17:55:22.735 22867 22867 D SystemServerTiming: StartMediaRouterService took to complete: 1ms
03-25 17:55:22.735 22867 22867 I SystemServerTiming: StartFingerprintSensor
03-25 17:55:22.735 22867 22867 I SystemServiceManager: Starting com.android.server.biometrics.sensors.fingerprint.FingerprintService
03-25 17:55:22.735 22665 22665 V APM_AudioPolicyManager: getNewOutputDevices selected devices AUDIO_DEVICE_NONE
03-25 17:55:22.736 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.736 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.736 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.736 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.736 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.736 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.737 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.737 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.737   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (fingerprint:22867)
03-25 17:55:22.737 22867 23392 I AS.AudioService: fine volume : l_volume_fine_key;index=80;device=4
03-25 17:55:22.738 22867 22867 D SystemServerTiming: StartFingerprintSensor took to complete: 2ms
03-25 17:55:22.738 22867 22867 I SystemServerTiming: StartBiometricService
03-25 17:55:22.738 22867 22867 I SystemServiceManager: Starting com.android.server.biometrics.BiometricService
03-25 17:55:22.738 22665 22709 V APM_AudioPolicyManager: setAudioPolicyConfig: audioParam;l_volume_fine_key;index=80;device=8
03-25 17:55:22.738 22665 22709 V APM_AudioPolicyManager: setSemStreamVolumeIndex: stream AUDIO_STREAM_MUSIC attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.738 22665 22709 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 6 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.738 22665 22709 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000008, index 8
03-25 17:55:22.738 22665 22709 V APM_AudioPolicyManager: getNewOutputDevices selected devices AUDIO_DEVICE_NONE
03-25 17:55:22.738 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.738 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.739 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.739 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.739 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.739 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.740 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.740 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.740 22867 23392 I AS.AudioService: fine volume : l_volume_fine_key;index=80;device=8
03-25 17:55:22.740 22665 22709 V APM_AudioPolicyManager: setAudioPolicyConfig: audioParam;l_volume_fine_key;index=70;device=32
03-25 17:55:22.740 22665 22709 V APM_AudioPolicyManager: setSemStreamVolumeIndex: stream AUDIO_STREAM_MUSIC attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.741 22665 22709 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 6 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.741 22665 22709 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000020, index 7
03-25 17:55:22.741 22665 22709 V APM_AudioPolicyManager: getNewOutputDevices selected devices AUDIO_DEVICE_NONE
03-25 17:55:22.741 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.741 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.741 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.741 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.741   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (biometric:22867)
03-25 17:55:22.742 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.742 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.742 22867 22867 D SystemServerTiming: StartBiometricService took to complete: 4ms
03-25 17:55:22.742 22867 22867 I SystemServerTiming: StartAuthService
03-25 17:55:22.742 22867 22867 I SystemServiceManager: Starting com.android.server.biometrics.AuthService
03-25 17:55:22.742 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.742 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.742 22867 22867 D AuthService: Registering HIDL ID: 0 Modality: 2 Strength: 15
03-25 17:55:22.742 22867 22867 D AuthService: Registering HIDL ID: 1 Modality: 8 Strength: 255
03-25 17:55:22.742 22867 23392 I AS.AudioService: fine volume : l_volume_fine_key;index=70;device=32
03-25 17:55:22.743 22665 22709 V APM_AudioPolicyManager: setAudioPolicyConfig: audioParam;l_volume_fine_key;index=70;device=128
03-25 17:55:22.743 22665 22709 V APM_AudioPolicyManager: setSemStreamVolumeIndex: stream AUDIO_STREAM_MUSIC attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.743 22665 22709 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 6 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.743 22665 22709 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000080, index 7
03-25 17:55:22.743 22665 22709 V APM_AudioPolicyManager: getNewOutputDevices selected devices AUDIO_DEVICE_NONE
03-25 17:55:22.743 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.743 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.743   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (auth:22867)
03-25 17:55:22.743 22867 22867 D SystemServerTiming: StartAuthService took to complete: 2ms
03-25 17:55:22.743 22867 22867 I SystemServerTiming: StartBackgroundDexOptService
03-25 17:55:22.744 22867 22867 W BackgroundDexOptService: SysProp pm.dexopt.downgrade_after_inactive_days not set
03-25 17:55:22.744 22867 23414 D BiometricService: Registering ID: 0 Modality: 2 Strength: 15
03-25 17:55:22.744 22867 22867 D SystemServerTiming: StartBackgroundDexOptService took to complete: 0ms
03-25 17:55:22.744 22867 23387 D DevicePolicyManager: Overriding device admin policies from XML.
03-25 17:55:22.744 22867 22867 I SystemServerTiming: StartDynamicCodeLoggingService
03-25 17:55:22.745 22867 22867 D SystemServerTiming: StartDynamicCodeLoggingService took to complete:0ms
03-25 17:55:22.745 22867 22867 I SystemServerTiming: StartPruneInstantAppsJobService
03-25 17:55:22.745 22867 22867 D SystemServerTiming: StartPruneInstantAppsJobService took to complete: 0ms
03-25 17:55:22.745 22867 22867 I SystemServerTiming: StartSmartThingsService
03-25 17:55:22.745 22867 22867 D oneconnect_svc: smartthings service : backgroundWhitelist successfully called
03-25 17:55:22.745 22867 22867 D SystemServerTiming: StartSmartThingsService took to complete: 1ms
03-25 17:55:22.745 22867 22867 I SystemServerTiming: StartShortcutServiceLifecycle
03-25 17:55:22.745 22867 22867 I SystemServiceManager: Starting com.android.server.pm.ShortcutService$Lifecycle
03-25 17:55:22.745 22867 23387 D DevicePolicyManager: Overriding device admin policies from XML.
03-25 17:55:22.745 22867 23414 D BiometricStrengthController: updateStrengths: revert sensorId=0 to oemStrength=15
03-25 17:55:22.745 22867 23414 D BiometricService/Sensor: updateStrength: Before(ID(0), oemStrength: 15, updatedStrength: 15, modality 2, state: 0, cookie: 0, props: ID: 0, Strength: 2, Type: 2) After(ID(0), oemStrength: 15, updatedStrength: 15, modality 2, state: 0, cookie: 0, props: ID: 0, Strength: 2,Type: 2)
03-25 17:55:22.746 22867 23414 D Fingerprint21: Daemon was null, reconnecting, current operation: null
03-25 17:55:22.746 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.746 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.747 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.747 22867 23387 D DevicePolicyManager: Overriding device admin policies from XML.
03-25 17:55:22.747 22867 22867 V HistoricalRegistry: Interaction before persistence initialized
03-25 17:55:22.747 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.747   625   673 I servicemanager: Adding 'u:r:system_server:s0' service (shortcut:22867)
03-25 17:55:22.747 22867 23414 I android_os_HwBinder: HwBinder: Starting thread pool for getting: vendor.samsung.hardware.biometrics.fingerprint@3.0::ISehBiometricsFingerprint/default
03-25 17:55:22.747 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.747 22665 22709 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.747 22867 22867 D SystemServerTiming: StartShortcutServiceLifecycle took to complete: 2ms
03-25 17:55:22.747 22867 22867 I SystemServerTiming: StartLauncherAppsService
03-25 17:55:22.747 22867 22867 I SystemServiceManager: Starting com.android.server.pm.LauncherAppsService
03-25 17:55:22.748   625   673 I servicemanager: Adding 'u:r:system_server:s0' service (launcherapps:22867)
03-25 17:55:22.748 22867 23392 I AS.AudioService: fine volume : l_volume_fine_key;index=70;device=128
03-25 17:55:22.748 21950 21950 I vendor.samsung.hardware.biometrics.fingerprint@3.0-service: setNotify()
03-25 17:55:22.748 22665 22665 V APM_AudioPolicyManager: setAudioPolicyConfig: audioParam;l_volume_fine_key;index=140;device=32768
03-25 17:55:22.748 22665 22665 V APM_AudioPolicyManager: setSemStreamVolumeIndex: stream AUDIO_STREAM_MUSIC attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.748 22665 22665 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 6 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.748 22665 22665 V APM_AudioPolicyManager: setVolumeCurveIndex device 00008000, index 14
03-25 17:55:22.749 22867 23387 D DevicePolicyManager: Overriding device admin policies from XML.
03-25 17:55:22.749 22665 22665 V APM_AudioPolicyManager: getNewOutputDevices selected devices AUDIO_DEVICE_NONE
03-25 17:55:22.749 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.749 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.749 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.749 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.750 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.750 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.750 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.750 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.750 22867 23392 I AS.AudioService: fine volume : l_volume_fine_key;index=140;device=32768
03-25 17:55:22.751 22665 22665 V APM_AudioPolicyManager: setAudioPolicyConfig: audioParam;l_volume_fine_key;index=80;device=67108864
03-25 17:55:22.751 22665 22665 V APM_AudioPolicyManager: setSemStreamVolumeIndex: stream AUDIO_STREAM_MUSIC attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.751 22665 22665 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 6 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.751 22665 22665 V APM_AudioPolicyManager: setVolumeCurveIndex device 04000000, index 8
03-25 17:55:22.751 22665 22665 V APM_AudioPolicyManager: getNewOutputDevices selected devices AUDIO_DEVICE_NONE
03-25 17:55:22.751 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.751 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.751 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.751 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.751 21950 21950 I bauth_service: BAuthService, 165
03-25 17:55:22.751 21950 21950 I bauth_service: BAuthService, 65
03-25 17:55:22.751 21950 21950 I bauth_service: BAuthService, 96
03-25 17:55:22.751 21950 21950 I bauth_service: BAuthService, 219
03-25 17:55:22.752 21950 21950 I bauth_FPBAuthService: FPBAuthService, 12836
03-25 17:55:22.752 21950 21950 I bauth_FPBAuthService: 7, 8
03-25 17:55:22.752 21950 21950 I bauth_FPBAuthService: w1, s0
03-25 17:55:22.752 21950 21950 I bauth_FPBAuthService: tl 2 so 3
03-25 17:55:22.752 21950 21950 I bauth_FPQCBAuthSensorControl: FPQCBAuthSensorControl, 81
03-25 17:55:22.752 21950 21950 I bauth_FPQCBAuthSensorControl: FPQCBAuthSensorControl, 90
03-25 17:55:22.752 21950 21950 I bauth_FPBAuthService: FPBAuthService, 334
03-25 17:55:22.752 21950 21950 I bauth_FPBAuthService: tasv 1 2 0
03-25 17:55:22.752 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.752 21950 21950 I bauth_FPBAuthService: FPBAuthService, 12674
03-25 17:55:22.752 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.752 21950 21950 I bauth_FPBAuthService: 7, 2
03-25 17:55:22.752 21950 21950 I bauth_FPBAuthService: FPBAuthService, 12547
03-25 17:55:22.752 21950 21950 I bauth_FPQCBAuthSensorControl: FPQCBAuthSensorControl, 559
03-25 17:55:22.752 21950 21950 I bauth_FPBAuthService: FPBAuthServiceStorage::readCBGEData /data/vendor/biometrics/meta/cbge_0.dat is exist
03-25 17:55:22.752 21950 21950 I bauth_FPQCBAuthSensorControl: FPQCBAuthSensorControl, 657
03-25 17:55:22.752 21950 21950 I qfp-vendorlib: QFPControl_DeviceGetModelInfo
